;Cust_id;Year;Nationality_id;Country_booked;Nationality;Frequency;Promo_id;Recency;Country_booked_id;Score
13163;22565;2019;43;Indonesia;ID;1;1;151;1;2
13162;22564;2019;43;Indonesia;ID;1;2;90;1;3
13176;22591;2019;43;Indonesia;ID;1;1;29;1;2
13177;22592;2019;43;Indonesia;ID;1;1;90;1;2
13178;22594;2019;43;Singapore;ID;1;2;29;1;3
13179;22596;2019;43;Indonesia;ID;1;1;243;1;2
13180;22596;2019;43;Italy;ID;1;1;363;2;3
13181;22599;2019;43;Indonesia;ID;1;1;151;1;2
13182;22600;2019;43;Indonesia;ID;1;2;29;1;3
13183;22601;2019;43;Indonesia;ID;1;2;90;1;3
13184;22601;2019;43;USA;ID;1;2;59;2;4
13185;22603;2019;5;Japan;AU;1;2;304;2;4
13186;22604;2019;43;France;ID;1;1;363;2;3
13187;22606;2019;43;Indonesia;ID;1;2;90;1;3
13188;22612;2019;43;Indonesia;ID;1;2;29;1;3
13189;22614;2019;43;Indonesia;ID;1;1;120;1;2
13190;22615;2019;43;New Zealand;ID;1;1;243;2;3
13191;22617;2019;43;Indonesia;ID;1;2;151;1;3
13192;22620;2019;43;Indonesia;ID;1;1;243;1;2
13161;22562;2019;43;South Korea;ID;1;2;59;2;4
13159;22558;2019;43;South Korea;ID;1;1;273;2;3
13124;22495;2019;43;Indonesia;ID;1;1;151;1;2
13132;22507;2019;43;Indonesia;ID;1;2;120;1;3
13139;22520;2019;43;Indonesia;ID;1;2;29;1;3
13138;22517;2019;43;Australia;ID;1;1;243;2;3
13137;22514;2019;81;Philippines;PH;1;2;29;1;3
13136;22513;2019;43;Indonesia;ID;1;2;212;1;3
13134;22512;2019;81;China;PH;1;1;304;2;3
13133;22508;2019;43;Singapore;ID;1;1;182;1;2
13131;22506;2019;43;Singapore;ID;1;1;212;1;2
13158;22557;2019;43;Japan;ID;1;1;59;2;3
13130;22505;2019;43;France;ID;1;2;59;2;4
13129;22504;2019;43;Indonesia;ID;1;2;29;1;3
13128;22503;2019;43;Indonesia;ID;1;1;90;1;2
13127;22500;2019;93;Japan;SG;1;2;332;2;4
13126;22498;2019;93;Singapore;SG;1;2;29;1;3
13125;22496;2019;43;Philippines;ID;1;2;29;1;3
13140;22523;2019;43;Thailand;ID;1;2;29;2;4
13141;22524;2019;43;South Africa;ID;1;1;151;2;3
13142;22526;2019;43;Indonesia;ID;1;1;29;1;2
13143;22527;2019;43;Japan;ID;1;1;29;2;3
13144;22528;2019;43;Japan;ID;1;2;363;2;4
13146;22531;2019;43;Indonesia;ID;1;1;29;1;2
13147;22533;2019;43;Singapore;ID;1;2;182;1;3
13148;22534;2019;43;Indonesia;ID;1;1;120;1;2
13149;22535;2019;43;Japan;ID;1;1;304;2;3
13150;22539;2019;43;Indonesia;ID;1;2;151;1;3
13151;22541;2019;43;Indonesia;ID;1;2;29;1;3
13152;22543;2019;43;Singapore;ID;1;1;59;1;2
13153;22545;2019;43;Indonesia;ID;1;1;243;1;2
13154;22546;2019;43;Japan;ID;1;1;273;2;3
13155;22548;2019;43;Indonesia;ID;1;2;29;1;3
13156;22552;2019;43;Australia;ID;1;1;29;2;3
13157;22553;2019;43;Indonesia;ID;1;1;212;1;2
13049;22381;2019;43;Indonesia;ID;1;2;29;1;3
13047;22377;2019;93;Singapore;SG;1;2;151;1;3
13194;22624;2019;43;Indonesia;ID;1;1;29;1;2
12949;22217;2019;81;Philippines;PH;1;1;59;1;2
12955;22225;2019;81;Hong Kong;PH;1;1;59;2;3
12954;22224;2019;81;Japan;PH;1;1;29;2;3
12953;22221;2019;43;Indonesia;ID;1;1;90;1;2
12952;22219;2019;103;USA;US;1;2;212;2;4
12951;22219;2019;103;France;US;1;2;29;2;4
12950;22218;2019;81;Switzerland;PH;1;1;182;2;3
12948;22216;2019;81;Philippines;PH;1;1;59;1;2
12957;22228;2019;93;France;SG;1;1;29;2;3
12947;22215;2019;81;Philippines;PH;1;2;59;1;3
12946;22212;2019;81;Japan;PH;1;1;29;2;3
12945;22211;2019;81;Japan;PH;1;2;243;2;4
12944;22209;2019;93;Netherlands;SG;1;1;29;2;3
12943;22207;2019;93;South Korea;SG;1;1;304;2;3
12942;22205;2019;103;USA;US;1;1;29;2;3
12956;22226;2019;81;South Korea;PH;1;2;363;2;4
12958;22229;2019;93;Italy;SG;1;1;243;2;3
13046;22376;2019;43;Japan;ID;1;1;29;2;3
12967;22244;2019;81;Australia;PH;1;2;182;2;4
12973;22250;2019;5;Indonesia;AU;1;2;151;1;3
12972;22249;2019;43;United Kingdom;ID;1;2;212;2;4
12971;22249;2019;43;Indonesia;ID;1;1;29;1;2
12970;22248;2019;43;Indonesia;ID;1;2;29;1;3
12969;22247;2019;43;Indonesia;ID;1;1;363;1;2
12968;22245;2019;43;Indonesia;ID;1;1;151;1;2
12966;22243;2019;43;Taiwan;ID;1;1;90;2;3
12959;22229;2019;93;Morocco;SG;1;2;29;2;4
12965;22242;2019;43;Indonesia;ID;1;1;90;1;2
12964;22239;2019;43;Indonesia;ID;1;2;273;1;3
12963;22237;2019;43;Singapore;ID;1;2;212;1;3
12962;22235;2019;44;Belgium;IE;1;1;29;2;3
12961;22234;2019;16;Indonesia;CA;1;2;29;1;3
12960;22230;2019;93;Indonesia;SG;1;2;90;1;3
12941;22203;2019;103;Netherlands;US;1;1;59;2;3
12940;22202;2019;103;Ireland;US;1;1;29;2;3
12938;22195;2019;93;Singapore;SG;1;1;243;1;2
12912;22141;2019;43;South Korea;ID;1;1;59;2;3
12918;22153;2019;81;Hong Kong;PH;1;2;363;2;4
12917;22152;2019;43;Indonesia;ID;1;1;90;1;2
12916;22148;2019;43;Indonesia;ID;1;2;120;1;3
12915;22146;2019;72;United Kingdom;MY;1;2;304;2;4
12914;22145;2019;93;Thailand;SG;1;1;182;2;3
12913;22142;2019;43;Japan;ID;1;1;273;2;3
12911;22140;2019;97;Thailand;TH;1;1;151;2;3
12937;22195;2019;93;Japan;SG;1;1;90;2;3
12910;22136;2019;81;USA;PH;1;2;59;2;4
12908;22134;2019;81;Philippines;PH;1;1;151;1;2
12907;22132;2019;16;Philippines;CA;1;2;59;1;3
12906;22131;2019;103;Indonesia;US;1;2;151;1;3
12905;22130;2019;43;Thailand;ID;1;2;212;2;4
12904;22129;2019;43;France;ID;1;2;29;2;4
12919;22156;2019;72;Malaysia;MY;1;2;243;2;4
12920;22157;2019;43;Indonesia;ID;1;2;29;1;3
12921;22158;2019;43;Japan;ID;1;1;90;2;3
12922;22159;2019;93;Japan;SG;1;1;59;2;3
12923;22161;2019;43;USA;ID;1;1;243;2;3
12924;22165;2019;43;Indonesia;ID;1;1;29;1;2
12925;22168;2019;93;Japan;SG;1;1;304;2;3
12926;22169;2019;43;Japan;ID;1;2;90;2;4
12927;22174;2019;81;Japan;PH;1;1;273;2;3
12928;22177;2019;43;France;ID;1;2;59;2;4
12929;22182;2019;24;Canada;DE;1;1;151;2;3
12930;22183;2019;39;Japan;HK;1;2;363;2;4
12931;22184;2019;43;Japan;ID;1;2;363;2;4
12932;22189;2019;81;South Korea;PH;1;1;273;2;3
12934;22192;2019;43;Indonesia;ID;1;2;29;1;3
12935;22193;2019;24;Indonesia;DE;1;1;212;1;2
12936;22195;2019;93;Indonesia;SG;1;1;212;1;2
12974;22252;2019;43;Singapore;ID;1;1;29;1;2
12975;22253;2019;81;Czech Republic;PH;1;1;212;2;3
12976;22254;2019;81;Indonesia;PH;1;2;243;1;3
13022;22329;2019;74;France;NL;1;1;59;2;3
13028;22342;2019;43;Singapore;ID;1;1;59;1;2
13027;22340;2019;43;France;ID;1;2;29;2;4
13026;22334;2019;81;Taiwan;PH;1;1;29;2;3
13025;22333;2019;85;Singapore;PT;1;1;29;1;2
13024;22333;2019;85;Malaysia;PT;1;1;29;2;3
13023;22332;2019;43;Netherlands;ID;1;1;304;2;3
13021;22328;2019;103;USA;US;1;2;363;2;4
13013;22311;2019;81;Australia;PH;1;1;59;2;3
13020;22324;2019;81;Japan;PH;1;2;273;2;4
13019;22322;2019;43;Indonesia;ID;1;2;182;1;3
13018;22321;2019;43;Indonesia;ID;1;1;29;1;2
13017;22317;2019;43;Indonesia;ID;1;1;151;1;2
13016;22316;2019;5;South Korea;AU;1;1;120;2;3
13015;22314;2019;43;USA;ID;1;1;59;2;3
13029;22344;2019;12;New Zealand;BN;1;1;151;2;3
13030;22346;2019;43;Australia;ID;1;2;273;2;4
13031;22347;2019;43;Australia;ID;1;1;120;2;3
13032;22348;2019;43;Indonesia;ID;1;2;29;1;3
13033;22350;2019;43;Indonesia;ID;1;1;29;1;2
13034;22351;2019;43;Indonesia;ID;1;1;151;1;2
13035;22352;2019;43;Indonesia;ID;1;1;59;1;2
13036;22354;2019;43;Indonesia;ID;1;1;90;1;2
13037;22359;2019;43;Indonesia;ID;1;1;29;1;2
13038;22360;2019;81;Philippines;PH;1;2;29;1;3
13039;22361;2019;43;Indonesia;ID;1;1;29;1;2
13040;22362;2019;43;United Kingdom;ID;1;1;29;2;3
13041;22364;2019;43;Japan;ID;1;1;29;2;3
13042;22367;2019;43;Japan;ID;1;1;332;2;3
13043;22370;2019;43;Indonesia;ID;1;2;151;1;3
13044;22372;2019;43;Indonesia;ID;1;1;212;1;2
13045;22373;2019;43;South Korea;ID;1;1;212;2;3
13014;22312;2019;43;Japan;ID;1;2;332;2;4
13012;22308;2019;43;USA;ID;1;1;29;2;3
12977;22255;2019;103;USA;US;1;2;59;2;4
12986;22272;2019;81;Japan;PH;1;1;59;2;3
12993;22284;2019;81;Japan;PH;1;1;59;2;3
12992;22282;2019;81;Philippines;PH;1;1;90;1;2
12991;22280;2019;103;Philippines;US;1;1;363;1;2
12990;22279;2019;81;Philippines;PH;1;1;243;1;2
12989;22279;2019;81;Japan;PH;1;2;29;2;4
12988;22278;2019;43;USA;ID;1;1;243;2;3
12985;22271;2019;24;Singapore;DE;1;2;212;1;3
13011;22306;2019;43;Indonesia;ID;1;1;120;1;2
12984;22267;2019;43;Singapore;ID;1;2;29;1;3
12983;22265;2019;43;Indonesia;ID;1;1;29;1;2
12981;22260;2019;43;Germany;ID;1;2;120;2;4
12980;22259;2019;103;Canada;US;1;1;59;2;3
12979;22258;2019;43;Indonesia;ID;1;1;29;1;2
12978;22256;2019;43;Indonesia;ID;1;1;29;1;2
12994;22285;2019;81;Philippines;PH;1;1;243;1;2
12995;22286;2019;81;Japan;PH;1;1;151;2;3
12996;22287;2019;93;Indonesia;SG;1;2;29;1;3
12997;22288;2019;81;Spain;PH;1;1;90;2;3
12998;22290;2019;81;Philippines;PH;1;1;59;1;2
12999;22291;2019;5;France;AU;1;2;29;2;4
13000;22291;2019;5;Indonesia;AU;1;2;90;1;3
13001;22292;2019;103;South Korea;US;1;2;363;2;4
13002;22295;2019;81;Japan;PH;1;1;59;2;3
13003;22296;2019;43;USA;ID;1;2;29;2;4
13004;22297;2019;43;Indonesia;ID;1;1;182;1;2
13005;22297;2019;43;South Korea;ID;1;1;243;2;3
13006;22298;2019;43;Indonesia;ID;1;2;59;1;3
13007;22299;2019;43;Australia;ID;1;1;59;2;3
13008;22301;2019;43;Indonesia;ID;1;2;29;1;3
13009;22302;2019;43;Indonesia;ID;1;1;59;1;2
13010;22304;2019;43;Singapore;ID;1;2;29;1;3
13193;22621;2019;43;Indonesia;ID;1;1;120;1;2
13195;22628;2019;43;Indonesia;ID;1;2;59;1;3
13493;23150;2019;81;Japan;PH;1;2;273;2;4
13391;22962;2019;43;Indonesia;ID;1;1;120;1;2
13397;22977;2019;43;Indonesia;ID;1;1;59;1;2
13396;22976;2019;81;Hong Kong;PH;1;1;304;2;3
13395;22970;2019;43;Indonesia;ID;1;2;29;1;3
13394;22967;2019;43;Indonesia;ID;1;2;59;1;3
13393;22966;2019;43;Indonesia;ID;1;2;29;1;3
13392;22963;2019;43;Indonesia;ID;1;2;212;1;3
13390;22959;2019;43;Indonesia;ID;1;1;59;1;2
13399;22979;2019;43;Indonesia;ID;1;1;29;1;2
13389;22957;2019;103;Indonesia;US;1;2;29;1;3
13388;22953;2019;43;France;ID;1;1;59;2;3
13387;22951;2019;93;France;SG;1;1;243;2;3
13386;22949;2019;43;South Korea;ID;1;2;273;2;4
13385;22949;2019;43;Japan;ID;1;2;90;2;4
13384;22947;2019;93;Hong Kong;SG;1;2;243;2;4
13398;22978;2019;43;France;ID;1;1;273;2;3
13400;22980;2019;93;Japan;SG;1;1;120;2;3
13343;22869;2019;43;Indonesia;ID;1;2;29;1;3
13410;22993;2019;93;Japan;SG;1;2;182;2;4
13417;23003;2019;43;Canada;ID;1;2;243;2;4
13416;23001;2019;43;Japan;ID;1;2;29;2;4
13415;22998;2019;93;Japan;SG;1;1;59;2;3
13413;22997;2019;81;Germany;PH;1;2;90;2;4
13412;22995;2019;93;South Korea;SG;1;1;29;2;3
13411;22994;2019;81;France;PH;1;1;90;2;3
13408;22991;2019;43;Indonesia;ID;1;2;29;1;3
13401;22981;2019;103;Singapore;US;1;1;29;1;2
13407;22990;2019;93;Indonesia;SG;1;2;59;1;3
13406;22989;2019;93;United Kingdom;SG;1;1;243;2;3
13405;22986;2019;103;USA;US;1;1;29;2;3
13404;22984;2019;75;United Arab Emirates;NO;1;1;59;2;3
13403;22983;2019;43;Singapore;ID;1;2;29;1;3
13402;22982;2019;43;Japan;ID;1;2;29;2;4
13383;22945;2019;43;Japan;ID;1;1;29;2;3
13382;22943;2019;43;Indonesia;ID;1;2;29;1;3
13380;22940;2019;43;Australia;ID;1;2;59;2;4
13353;22893;2019;5;Australia;AU;1;2;29;2;4
13360;22913;2019;81;South Korea;PH;1;1;273;2;3
13359;22912;2019;43;Indonesia;ID;1;2;29;1;3
13358;22910;2019;43;Indonesia;ID;1;1;59;1;2
13356;22908;2019;43;Canada;ID;1;1;304;2;3
13355;22904;2019;43;Japan;ID;1;2;29;2;4
13354;22903;2019;43;Japan;ID;1;2;59;2;4
13352;22892;2019;43;Indonesia;ID;1;1;29;1;2
13379;22938;2019;43;Indonesia;ID;1;1;59;1;2
13351;22886;2019;43;Indonesia;ID;1;2;29;1;3
13350;22882;2019;43;Japan;ID;1;1;182;2;3
13349;22881;2019;5;Netherlands;AU;1;1;90;2;3
13348;22878;2019;43;Singapore;ID;1;1;29;1;2
13347;22877;2019;43;France;ID;1;1;59;2;3
13346;22875;2019;43;Indonesia;ID;1;2;29;1;3
13361;22914;2019;43;Indonesia;ID;1;2;29;1;3
13362;22918;2019;5;Japan;AU;1;1;59;2;3
13363;22921;2019;43;Japan;ID;1;1;332;2;3
13364;22922;2019;43;Indonesia;ID;1;1;120;1;2
13365;22925;2019;43;Indonesia;ID;1;2;59;1;3
13366;22926;2019;81;Philippines;PH;1;2;29;1;3
13367;22928;2019;43;Indonesia;ID;1;1;151;1;2
13368;22930;2019;43;Indonesia;ID;1;1;90;1;2
13369;22931;2019;43;Indonesia;ID;1;2;29;1;3
13370;22932;2019;43;Indonesia;ID;1;1;59;1;2
13371;22933;2019;43;Singapore;ID;1;1;120;1;2
13372;22934;2019;43;Indonesia;ID;1;2;151;1;3
13373;22934;2019;43;Morocco;ID;1;1;90;2;3
13374;22935;2019;43;France;ID;1;1;243;2;3
13376;22935;2019;43;Singapore;ID;1;1;243;1;2
13377;22936;2019;43;Indonesia;ID;1;2;29;1;3
13378;22937;2019;43;Thailand;ID;1;2;29;2;4
13418;23004;2019;43;United Kingdom;ID;1;2;182;2;4
13419;23006;2019;93;Japan;SG;1;1;59;2;3
13420;23007;2019;93;United Kingdom;SG;1;1;59;2;3
13467;23117;2019;43;Japan;ID;1;1;90;2;3
13473;23122;2019;43;Indonesia;ID;1;1;29;1;2
13472;23121;2019;103;USA;US;1;1;29;2;3
13471;23120;2019;43;Japan;ID;1;1;304;2;3
13470;23120;2019;43;Indonesia;ID;1;2;29;1;3
13469;23120;2019;43;China;ID;1;1;151;2;3
13468;23118;2019;46;Singapore;IN;1;2;151;1;3
13466;23115;2019;81;USA;PH;1;1;90;2;3
13458;23096;2019;93;Japan;SG;1;2;59;2;4
13465;23113;2019;43;Indonesia;ID;1;1;212;1;2
13464;23109;2019;24;Australia;DE;1;1;29;2;3
13463;23108;2019;43;USA;ID;1;2;59;2;4
13462;23106;2019;43;Indonesia;ID;1;1;29;1;2
13461;23102;2019;43;Indonesia;ID;1;1;59;1;2
13460;23101;2019;43;Canada;ID;1;1;212;2;3
13474;23123;2019;81;Singapore;PH;1;1;120;1;2
13475;23124;2019;43;Canada;ID;1;1;243;2;3
13476;23125;2019;81;France;PH;1;2;29;2;4
13477;23126;2019;81;Morocco;PH;1;1;59;2;3
13479;23128;2019;43;Indonesia;ID;1;2;29;1;3
13480;23129;2019;81;Australia;PH;1;1;90;2;3
13482;23134;2019;5;Canada;AU;1;1;151;2;3
13483;23135;2019;76;Japan;NZ;1;2;363;2;4
13484;23136;2019;103;Canada;US;1;1;212;2;3
13485;23137;2019;5;Indonesia;AU;1;2;29;1;3
13486;23139;2019;43;Indonesia;ID;1;2;29;1;3
13487;23140;2019;43;Indonesia;ID;1;2;151;1;3
13488;23141;2019;81;Philippines;PH;1;2;120;1;3
13489;23142;2019;81;Indonesia;PH;1;2;212;1;3
13490;23145;2019;81;Japan;PH;1;2;363;2;4
13491;23147;2019;43;South Korea;ID;1;1;151;2;3
13492;23149;2019;43;USA;ID;1;1;29;2;3
13459;23097;2019;103;USA;US;1;1;29;2;3
13457;23095;2019;43;USA;ID;1;1;59;2;3
13421;23009;2019;43;Japan;ID;1;1;304;2;3
13429;23023;2019;81;Japan;PH;1;1;304;2;3
13435;23035;2019;43;Indonesia;ID;1;1;59;1;2
13434;23032;2019;93;Thailand;SG;1;1;243;2;3
13433;23031;2019;5;Japan;AU;1;2;29;2;4
13432;23030;2019;43;Indonesia;ID;1;2;29;1;3
13431;23028;2019;43;Singapore;ID;1;2;29;1;3
13430;23027;2019;5;Indonesia;AU;1;1;120;1;2
13428;23018;2019;72;Taiwan;MY;1;1;59;2;3
13456;23093;2019;81;Singapore;PH;1;2;273;1;3
13427;23017;2019;81;Philippines;PH;1;1;151;1;2
13426;23016;2019;103;USA;US;1;2;120;2;4
13425;23015;2019;81;South Korea;PH;1;2;273;2;4
13424;23014;2019;72;Czech Republic;MY;1;1;304;2;3
13423;23013;2019;81;Hong Kong;PH;1;2;120;2;4
13422;23012;2019;81;Philippines;PH;1;2;90;1;3
13436;23042;2019;43;Indonesia;ID;1;2;151;1;3
13437;23043;2019;39;Greece;HK;1;2;273;2;4
13438;23051;2019;0;Indonesia;AE;1;2;212;1;3
13439;23059;2019;16;Canada;CA;1;1;90;2;3
13440;23060;2019;81;USA;PH;1;1;29;2;3
13442;23063;2019;103;Japan;US;1;2;59;2;4
13443;23065;2019;103;USA;US;1;1;59;2;3
13444;23068;2019;16;USA;CA;1;2;59;2;4
13445;23069;2019;43;Indonesia;ID;1;1;243;1;2
13446;23070;2019;43;Indonesia;ID;1;1;120;1;2
13447;23076;2019;103;USA;US;1;1;90;2;3
13448;23078;2019;43;USA;ID;1;2;243;2;4
13449;23079;2019;43;Indonesia;ID;1;2;29;1;3
13450;23080;2019;81;France;PH;1;1;182;2;3
13451;23081;2019;81;Philippines;PH;1;2;120;1;3
13452;23083;2019;93;USA;SG;1;1;212;2;3
13455;23092;2019;43;Indonesia;ID;1;2;243;1;3
13344;22870;2019;43;Singapore;ID;1;2;29;1;3
13342;22868;2019;43;South Korea;ID;1;1;332;2;3
13196;22629;2019;43;Japan;ID;1;2;59;2;4
13242;22720;2019;43;France;ID;1;2;332;2;4
13249;22727;2019;93;France;SG;1;2;332;2;4
13248;22725;2019;43;Turkey;ID;1;2;29;2;4
13247;22724;2019;43;Indonesia;ID;1;2;29;1;3
13246;22723;2019;43;France;ID;1;1;120;2;3
13245;22722;2019;43;Indonesia;ID;1;1;29;1;2
13243;22720;2019;43;Italy;ID;1;1;332;2;3
13241;22720;2019;43;Australia;ID;1;2;212;2;4
13251;22727;2019;93;Italy;SG;1;2;90;2;4
13240;22719;2019;93;Singapore;SG;1;1;151;1;2
13239;22718;2019;43;Indonesia;ID;1;1;59;1;2
13238;22717;2019;93;United Kingdom;SG;1;2;332;2;4
13237;22717;2019;93;South Korea;SG;1;2;29;2;4
13236;22716;2019;93;Indonesia;SG;1;2;120;1;3
13235;22715;2019;43;Indonesia;ID;1;2;29;1;3
13250;22727;2019;93;Indonesia;SG;1;2;182;1;3
13252;22728;2019;43;Indonesia;ID;1;1;59;1;2
13341;22867;2019;43;Indonesia;ID;1;2;29;1;3
13261;22742;2019;93;Indonesia;SG;1;2;29;1;3
13268;22750;2019;43;USA;ID;1;2;151;2;4
13266;22747;2019;43;Indonesia;ID;1;2;29;1;3
13265;22746;2019;43;Indonesia;ID;1;2;29;1;3
13264;22745;2019;43;Japan;ID;1;1;59;2;3
13263;22744;2019;43;Indonesia;ID;1;2;29;1;3
13262;22743;2019;35;France;GB;1;2;59;2;4
13260;22740;2019;12;Japan;BN;1;2;29;2;4
13253;22730;2019;102;USA;UM;1;1;120;2;3
13259;22739;2019;43;Indonesia;ID;1;1;90;1;2
13258;22738;2019;43;Indonesia;ID;1;1;29;1;2
13257;22735;2019;93;Singapore;SG;1;2;151;1;3
13256;22734;2019;93;USA;SG;1;2;182;2;4
13255;22732;2019;43;Japan;ID;1;1;59;2;3
13254;22731;2019;81;Indonesia;PH;1;2;304;1;3
13234;22714;2019;43;Indonesia;ID;1;1;59;1;2
13233;22713;2019;43;Czech Republic;ID;1;1;273;2;3
13232;22710;2019;93;Turkey;SG;1;2;273;2;4
13205;22648;2019;43;Indonesia;ID;1;1;151;1;2
13212;22662;2019;43;Indonesia;ID;1;1;243;1;2
13210;22658;2019;5;Japan;AU;1;1;29;2;3
13209;22654;2019;43;France;ID;1;2;332;2;4
13208;22653;2019;43;Thailand;ID;1;1;273;2;3
13207;22652;2019;43;Japan;ID;1;2;212;2;4
13206;22649;2019;43;Indonesia;ID;1;1;59;1;2
13204;22647;2019;43;Indonesia;ID;1;1;151;1;2
13231;22709;2019;93;Indonesia;SG;1;2;29;1;3
13203;22646;2019;43;Indonesia;ID;1;1;151;1;2
13202;22645;2019;43;Australia;ID;1;1;59;2;3
13200;22642;2019;43;Indonesia;ID;1;2;120;1;3
13199;22637;2019;43;Austria;ID;1;1;59;2;3
13198;22633;2019;43;Indonesia;ID;1;2;29;1;3
13197;22632;2019;43;Indonesia;ID;1;2;29;1;3
13213;22663;2019;43;Indonesia;ID;1;2;29;1;3
13214;22665;2019;103;USA;US;1;1;29;2;3
13215;22667;2019;81;Japan;PH;1;2;90;2;4
13216;22668;2019;43;Indonesia;ID;1;2;29;1;3
13217;22671;2019;43;Indonesia;ID;1;2;29;1;3
13218;22672;2019;43;Indonesia;ID;1;2;90;1;3
13219;22674;2019;5;France;AU;1;2;29;2;4
13220;22676;2019;93;Japan;SG;1;2;59;2;4
13221;22677;2019;43;Japan;ID;1;2;29;2;4
13222;22678;2019;35;Indonesia;GB;1;2;120;1;3
13223;22682;2019;81;USA;PH;1;1;332;2;3
13224;22685;2019;43;Japan;ID;1;1;29;2;3
13226;22689;2019;81;Belgium;PH;1;1;120;2;3
13227;22699;2019;43;Indonesia;ID;1;2;273;1;3
13228;22704;2019;43;Greece;ID;1;1;304;2;3
13229;22704;2019;43;Indonesia;ID;1;1;243;1;2
13230;22707;2019;93;France;SG;1;1;59;2;3
13269;22751;2019;43;Japan;ID;1;1;120;2;3
13270;22752;2019;93;Japan;SG;1;2;182;2;4
13271;22755;2019;43;Indonesia;ID;1;2;90;1;3
13317;22836;2019;81;Philippines;PH;1;1;182;1;2
13323;22848;2019;93;China;SG;1;1;29;2;3
13322;22844;2019;103;France;US;1;1;29;2;3
13321;22843;2019;79;Hong Kong;PE;1;2;29;2;4
13320;22842;2019;43;Indonesia;ID;1;2;29;1;3
13319;22841;2019;43;Singapore;ID;1;1;304;1;2
13318;22839;2019;97;Japan;TH;1;2;59;2;4
13316;22835;2019;93;Indonesia;SG;1;2;59;1;3
13308;22824;2019;43;Indonesia;ID;1;1;29;1;2
13315;22834;2019;43;USA;ID;1;1;29;2;3
13314;22834;2019;43;Monaco;ID;1;1;332;2;3
13313;22833;2019;43;Indonesia;ID;1;2;151;1;3
13312;22832;2019;81;Philippines;PH;1;1;29;1;2
13311;22832;2019;81;Hong Kong;PH;1;1;273;2;3
13310;22826;2019;43;South Korea;ID;1;1;243;2;3
13324;22848;2019;93;Indonesia;SG;1;1;243;1;2
13325;22848;2019;93;Japan;SG;1;1;273;2;3
13326;22849;2019;43;Singapore;ID;1;1;120;1;2
13327;22851;2019;43;Thailand;ID;1;2;212;2;4
13328;22852;2019;81;Japan;PH;1;2;212;2;4
13329;22853;2019;43;Japan;ID;1;1;29;2;3
13330;22855;2019;81;Singapore;PH;1;1;273;1;2
13331;22856;2019;43;Austria;ID;1;1;212;2;3
13332;22856;2019;43;France;ID;1;1;212;2;3
13333;22857;2019;43;Indonesia;ID;1;2;120;1;3
13334;22857;2019;43;Japan;ID;1;2;29;2;4
13335;22857;2019;43;South Korea;ID;1;2;90;2;4
13336;22858;2019;43;Japan;ID;1;2;29;2;4
13337;22860;2019;43;Indonesia;ID;1;2;332;1;3
13338;22861;2019;43;USA;ID;1;1;59;2;3
13339;22863;2019;35;Philippines;GB;1;2;90;1;3
13340;22866;2019;43;Japan;ID;1;1;304;2;3
13309;22825;2019;43;Japan;ID;1;1;243;2;3
13307;22823;2019;87;Netherlands;QA;1;1;59;2;3
13272;22756;2019;43;Japan;ID;1;2;243;2;4
13280;22774;2019;43;Japan;ID;1;1;120;2;3
13286;22789;2019;81;New Zealand;PH;1;1;29;2;3
13285;22787;2019;103;Italy;US;1;1;273;2;3
13284;22783;2019;43;Thailand;ID;1;1;212;2;3
13283;22781;2019;43;Indonesia;ID;1;1;273;1;2
13282;22778;2019;43;China;ID;1;1;29;2;3
13281;22777;2019;43;Indonesia;ID;1;1;151;1;2
13279;22766;2019;43;USA;ID;1;2;151;2;4
13306;22822;2019;43;Indonesia;ID;1;1;151;1;2
13278;22764;2019;43;Indonesia;ID;1;2;151;1;3
13277;22763;2019;43;Japan;ID;1;1;29;2;3
13276;22760;2019;81;Philippines;PH;1;2;90;1;3
13275;22759;2019;46;Indonesia;IN;1;1;243;1;2
13274;22758;2019;81;France;PH;1;2;59;2;4
13273;22757;2019;16;Canada;CA;1;1;243;2;3
13287;22790;2019;43;Indonesia;ID;1;1;59;1;2
13288;22791;2019;103;USA;US;1;1;90;2;3
13289;22793;2019;43;Indonesia;ID;1;2;29;1;3
13290;22797;2019;43;Indonesia;ID;1;2;90;1;3
13291;22798;2019;43;United Kingdom;ID;1;1;273;2;3
13292;22799;2019;43;Indonesia;ID;1;2;29;1;3
13293;22800;2019;43;South Korea;ID;1;1;29;2;3
13294;22802;2019;43;Indonesia;ID;1;2;29;1;3
13295;22803;2019;81;Italy;PH;1;2;243;2;4
13296;22804;2019;72;Japan;MY;1;2;90;2;4
13297;22806;2019;43;South Korea;ID;1;2;363;2;4
13298;22808;2019;43;Indonesia;ID;1;2;120;1;3
13300;22813;2019;43;Indonesia;ID;1;1;29;1;2
13301;22814;2019;43;United Kingdom;ID;1;2;29;2;4
13302;22816;2019;43;United Kingdom;ID;1;1;363;2;3
13304;22820;2019;43;Indonesia;ID;1;1;29;1;2
13305;22821;2019;33;France;FR;1;1;29;2;3
12154;20865;2019;103;USA;US;1;1;29;2;3
11919;20486;2019;81;Philippines;PH;1;1;243;1;2
12152;20861;2019;81;Japan;PH;1;2;29;2;4
10539;18085;2019;81;Japan;PH;1;2;29;2;4
10545;18094;2019;43;Japan;ID;1;2;120;2;4
10544;18093;2019;72;Japan;MY;1;2;29;2;4
